gender,under_30,senior_citizen,dependents,referred_a_friend,phone_service,multiple_lines,avg_monthly_gb_download,online_security,online_backup,streaming_music,paperless_billing,churn_label,cltv,tenure_months,monthly_charges,population,country_united_states,internet_type_cable,internet_type_dsl,internet_type_fiber_optic,payment_method_bank_withdrawal,payment_method_credit_card,payment_method_mailed_check,quarter_q3,device_protection_no,device_protection_yes,tech_support_no,tech_support_yes,state_california,city_encoded,longitude_encoded
1,1,1,0,1,1,0,27,0,0,0,1,1,4227,6,45.65,10558,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,921,388
0,1,1,1,1,1,0,0,0,0,0,1,1,5265,72,20.3,16812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,734,421
1,0,1,0,0,1,1,3,0,1,0,0,1,4454,32,54.2,27891,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,734,435
0,0,1,0,1,1,1,2,0,1,1,0,1,6358,65,90.65,38460,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,734,415
1,0,1,1,1,0,0,18,1,0,1,0,1,3937,45,50.9,10253,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,734,436
0,1,1,0,0,1,1,0,0,0,0,1,1,3756,42,25.05,23742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,734,419
0,0,1,0,0,1,1,7,0,0,0,0,1,5514,8,74.85,32369,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,734,403
0,0,1,1,0,1,0,0,0,0,0,1,1,3114,32,20.5,13158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,871,410
0,0,1,0,0,1,0,25,1,0,0,1,1,5092,1,47.95,14493,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,368,486
1,1,1,0,1,1,0,52,0,0,0,0,1,5669,1,45.0,41390,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,368,473
1,1,1,0,0,1,1,0,0,0,0,0,1,3808,4,25.3,29110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,485,472
1,1,1,0,1,1,1,0,0,0,0,1,1,5052,56,24.3,23661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129,630
0,0,1,0,0,1,0,6,1,0,1,0,1,2185,45,75.95,23519,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,148,621
1,1,1,1,1,1,0,0,0,0,0,1,1,5921,71,19.7,49242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148,626
0,0,1,0,1,1,0,4,1,1,0,1,1,6432,59,66.4,43857,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1083,615
0,0,1,0,0,0,0,19,0,1,0,0,1,4043,69,35.75,23637,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1060,631
0,0,1,0,0,1,0,0,0,0,0,1,1,2916,19,18.8,35325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,182,622
1,1,1,1,1,1,0,0,0,0,0,1,1,5366,55,19.4,27614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,304,606
1,0,1,0,0,1,0,0,0,0,0,1,1,4705,38,19.3,37779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,660,660
0,0,1,1,1,1,0,0,0,0,0,0,1,3392,46,20.1,33389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,856,583
1,1,1,0,1,1,0,71,1,0,0,1,1,5657,65,58.9,57017,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,675,596
0,1,1,1,1,1,0,0,0,0,0,1,1,5497,71,19.45,40077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,886,574
0,0,1,0,1,1,1,0,0,0,0,1,1,5161,6,25.1,17846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026,614
1,0,1,1,1,1,1,11,1,0,1,0,1,5133,64,104.4,42526,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,995,650
0,0,1,0,0,1,0,10,0,0,0,0,1,5925,1,44.05,33057,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,995,643
0,0,1,1,0,1,1,0,0,0,0,1,1,4264,72,24.1,25988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1094,619
0,0,1,0,0,1,0,4,0,0,0,0,1,3173,1,45.55,36123,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1094,625
1,0,1,1,1,1,1,75,1,1,1,0,1,5457,51,93.8,14814,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,685,641
1,0,1,1,1,1,0,0,0,0,0,1,1,2902,41,19.7,9937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,953,624
1,0,1,0,1,1,0,22,1,1,0,0,1,5176,72,70.65,22177,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,169,635
1,0,1,0,1,1,1,14,1,1,1,1,1,3110,43,86.45,40376,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1034,580
0,0,1,0,1,1,1,3,1,1,1,0,1,4965,72,114.1,42239,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,316,203
0,1,1,0,1,1,1,85,0,0,1,0,1,4977,47,95.2,22085,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,916,591
0,0,1,0,0,1,1,27,1,1,1,1,1,6468,72,88.55,51348,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1034,587
0,1,1,0,0,1,0,0,0,0,0,0,1,2406,3,20.75,50047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034,598
0,0,1,0,0,0,0,6,1,1,1,0,1,4512,26,44.65,13129,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,304,597
0,1,1,1,1,1,0,73,1,0,1,0,1,5517,29,60.2,18112,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,120,507
0,0,1,0,0,1,0,21,1,1,0,1,1,3616,27,55.45,25882,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,120,520
0,0,1,1,1,1,0,26,1,1,1,0,1,3359,24,70.3,29245,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,120,531
0,0,1,0,1,1,0,13,1,0,0,0,1,5356,67,60.4,18539,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,120,521
1,0,1,0,0,1,0,8,0,1,0,1,1,2499,23,55.8,16996,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,676,543
0,0,1,0,0,0,0,12,0,1,0,0,1,3448,14,31.1,26157,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,962,556
0,0,1,1,0,1,1,18,1,1,1,0,1,5172,16,69.1,39064,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,797,250
1,0,1,0,1,0,0,8,0,0,1,0,1,4818,46,43.95,57775,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,53,319
0,0,1,0,0,1,1,29,1,1,1,0,1,4280,68,86.5,76890,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,57,356
0,0,1,0,0,1,1,22,1,1,0,1,1,5858,38,69.95,66754,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,187,274
0,0,1,0,0,1,0,21,0,1,1,0,1,5687,17,90.95,33817,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,228,336
0,1,1,1,1,1,0,0,0,0,0,1,1,2347,4,19.9,17554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228,324
1,0,1,0,0,1,0,0,0,0,0,1,1,4628,12,20.15,25068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228,310
0,0,1,0,1,1,1,11,1,1,1,0,1,4528,72,90.6,51970,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,797,242
0,0,1,0,0,1,0,9,0,0,1,0,1,4345,3,92.0,30211,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,290,384
1,0,1,0,0,1,1,0,0,0,0,0,1,3089,41,24.85,45645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,941,386
0,0,1,0,0,0,0,12,0,1,0,1,1,5323,40,36.0,23079,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,797,258
1,0,1,0,0,1,0,13,1,1,1,0,1,3601,7,78.5,12937,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,797,234
0,1,1,0,0,1,0,0,0,0,0,1,1,4328,69,19.95,25135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,369,313
0,0,1,0,1,1,0,0,0,0,0,1,1,2874,7,20.65,24973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,369,309
1,1,1,1,1,0,0,59,0,1,0,0,1,5973,5,30.5,84965,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,493,346
1,0,1,1,1,1,1,14,1,1,0,1,1,5146,72,106.1,53686,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,400,359
0,0,1,0,1,1,0,0,0,0,0,0,1,3093,44,20.5,30802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,493,363
1,0,1,0,0,1,1,6,0,1,0,0,1,6153,65,95.5,46342,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,838,330
1,1,1,0,0,1,1,48,0,0,0,1,1,5277,3,64.6,35530,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,495,286
0,0,1,0,0,1,0,2,0,0,0,0,1,2515,24,51.1,18980,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,617,237
0,1,1,0,0,1,0,69,1,0,0,1,1,3407,24,54.95,47,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,649,262
0,0,1,0,1,1,0,0,0,0,0,0,1,3727,22,20.45,54254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,702,266
0,0,1,0,1,1,1,24,0,1,1,0,1,6354,70,85.95,34447,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,627,269
0,0,1,1,1,1,1,76,0,0,0,1,1,3192,25,60.35,49474,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,702,248
0,1,1,1,0,1,0,0,0,0,0,1,1,2745,37,19.8,46532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,257,298
1,0,1,0,1,1,1,24,0,0,0,0,1,6225,59,72.1,46626,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,778,282
0,1,1,1,1,1,0,85,0,0,1,0,1,4396,1,81.05,23444,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,858,405
0,1,1,0,0,1,0,0,0,0,0,0,1,5296,3,20.5,38041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,858,406
1,1,1,0,1,1,1,69,0,1,1,0,1,5713,53,111.8,32718,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,988,387
0,1,1,0,0,1,0,0,0,0,0,1,1,3586,1,20.2,23331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1023,260
0,0,1,0,0,1,0,0,0,0,0,0,1,2860,20,19.7,48827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1023,261
1,0,1,0,0,1,0,0,0,0,0,0,1,5089,51,19.85,44099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1059,347
1,0,1,0,1,1,0,12,1,1,0,0,1,4207,51,60.5,30458,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1059,327
1,1,1,1,1,1,0,0,0,0,0,1,1,2816,13,19.55,31622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1059,331
1,1,1,0,0,1,0,0,0,0,0,1,1,3901,1,20.9,54382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,417
0,0,1,1,0,1,0,0,0,0,0,0,1,3389,1,21.05,30635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,425
0,0,1,0,0,1,1,11,1,1,0,1,1,5342,63,71.5,16486,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,16,65
0,0,1,0,0,1,0,30,0,0,1,1,1,2168,3,54.65,17389,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,99,103
0,0,1,0,0,1,0,0,0,0,0,1,1,2776,46,19.2,1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,105,37
0,0,1,0,0,1,1,11,0,0,0,0,1,4796,1,49.8,3133,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,144,45
1,0,1,1,1,1,0,0,0,0,0,1,1,4941,71,20.5,71126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190,122
0,0,1,1,1,1,1,56,0,0,0,0,1,4603,55,90.4,12884,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,190,97
1,0,1,0,0,1,1,3,0,1,0,0,1,5327,70,90.25,2606,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,190,89
0,0,1,1,1,1,1,57,1,0,1,1,1,4743,67,104.6,1587,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,254,59
0,1,1,0,1,1,0,59,0,0,0,1,1,4253,14,50.2,796,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,396,53
1,1,1,1,1,1,1,48,0,0,1,0,1,3186,20,95.5,26662,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,444,140
1,0,1,1,1,1,1,53,0,0,1,0,1,6136,49,95.4,44652,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,490,100
1,0,1,0,0,1,1,16,1,1,0,0,1,5513,72,101.3,24005,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,490,107
1,1,1,0,1,1,1,82,1,0,1,1,1,3358,46,53.1,24961,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,525,112
0,0,1,0,0,1,1,14,0,1,0,0,1,2941,24,84.85,81,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,644,44
1,0,1,1,1,0,0,19,0,1,0,1,1,5100,5,34.25,62355,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,654,132
1,1,1,1,1,1,1,73,0,1,1,1,1,3648,33,88.6,1604,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,756,47
1,1,1,0,0,1,1,41,1,1,1,0,1,5988,42,60.15,905,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,787,56
0,1,1,0,0,1,0,30,1,0,1,0,1,3515,23,99.95,56100,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,947,99
0,1,1,0,0,1,0,59,0,0,1,1,1,4946,8,70.7,7863,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,947,91
0,0,1,0,0,1,0,30,1,1,0,0,1,4621,66,54.8,91,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,984,60
1,1,1,0,0,1,0,73,0,1,1,0,1,5377,53,100.3,35582,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,157,205
1,0,1,0,0,0,0,4,1,0,1,1,1,4173,60,53.6,43161,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,157,192
1,0,1,0,0,1,0,0,0,0,0,0,1,5811,20,19.35,40995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,285,80
1,1,1,1,1,1,1,71,0,0,1,1,1,3513,23,85.6,55277,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,285,94
0,1,1,0,1,1,0,53,1,0,1,0,1,4689,72,80.8,61872,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,285,83
0,0,1,0,0,1,0,0,0,0,0,1,1,4562,21,19.6,49281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,306,113
1,1,1,0,0,1,0,48,0,1,1,1,1,4487,57,69.75,42239,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,316,203
1,0,1,1,1,1,0,0,0,0,0,0,1,5169,45,20.0,17944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,306,144
0,0,1,0,0,1,1,13,0,1,1,0,1,4810,10,95.25,3577,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,463,34
0,0,1,1,0,1,0,0,0,0,0,1,1,5770,14,19.95,42277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,510,86
0,0,1,0,1,1,1,14,1,0,1,1,1,4732,27,80.85,98239,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,694,225
1,0,1,1,0,1,1,24,0,1,1,0,1,5205,69,93.3,1831,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,720,126
1,0,1,0,1,0,0,24,1,0,0,0,1,4577,35,46.35,47969,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,789,106
0,0,1,0,1,1,1,13,0,1,1,1,1,2595,45,78.75,339,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,795,50
1,0,1,0,0,1,0,19,0,1,0,0,1,5564,17,83.55,7615,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,800,168
0,0,1,0,0,1,0,0,0,0,0,1,1,2203,22,19.6,1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,895,67
0,1,1,0,1,1,0,58,1,0,1,1,1,4792,67,67.85,12173,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,930,193
1,0,1,1,1,1,1,22,0,0,1,0,1,6383,67,105.65,6760,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,870,152
1,0,1,0,0,1,0,0,0,0,0,1,1,5020,5,20.15,1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1048,58
0,0,1,0,0,0,0,10,1,0,0,1,1,5435,54,45.2,1072,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,800,173
0,0,1,0,1,1,1,2,1,1,0,0,1,5085,70,79.25,27959,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,854,182
0,0,1,1,1,1,1,12,1,0,1,1,1,5957,53,85.7,46086,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,854,178
1,0,1,0,0,1,0,0,0,0,0,1,1,3086,31,20.1,46828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,854,155
0,0,1,1,1,1,0,56,0,1,0,1,1,4749,13,61.8,47431,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,854,136
1,0,1,1,1,1,1,30,0,0,0,1,1,5250,28,49.9,66838,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,854,120
0,0,1,0,1,1,0,0,0,0,0,1,1,3756,38,20.4,33083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,854,142
0,1,1,0,1,1,0,85,1,1,1,0,1,5211,52,75.4,21866,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,854,109
0,0,1,1,1,1,0,20,1,1,1,1,1,5298,62,108.15,25569,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,854,123
1,0,1,0,0,1,0,28,0,1,1,0,1,3511,16,86.25,4258,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,854,172
0,0,1,0,0,1,0,23,0,0,1,1,1,5527,12,95.7,25232,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,854,145
1,0,1,1,1,1,1,14,1,1,1,0,1,4055,72,116.85,30206,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,854,130
1,0,1,0,1,1,0,0,0,0,0,1,1,3573,24,20.15,20046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,854,139
1,0,1,0,0,1,0,0,0,0,0,1,1,2722,15,19.6,42733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,854,124
0,0,1,1,0,1,1,12,1,1,0,1,1,3172,2,60.95,28201,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,854,170
1,0,1,1,1,0,0,53,0,0,0,1,1,2071,5,25.05,29283,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,854,129
0,1,1,0,1,1,0,69,1,1,1,0,1,4565,41,60.3,28488,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,881,114
1,1,1,1,0,1,0,30,1,1,1,0,1,4205,43,63.95,56307,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,447,32
0,0,1,0,1,1,1,30,1,1,1,1,1,5007,71,90.55,17721,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,65,96
0,1,1,0,0,1,0,0,0,0,0,1,1,2600,7,19.45,24659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94,3
0,0,1,0,0,1,0,0,0,0,0,1,1,4271,7,19.5,27804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130,10
1,0,1,0,0,1,1,42,0,1,1,0,1,4803,69,110.5,7857,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,135,11
1,1,1,1,0,0,0,48,0,0,0,1,1,3065,1,24.7,43141,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,173,46
0,0,1,0,0,1,0,6,1,0,1,0,1,5528,3,77.4,23170,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,202,27
1,0,1,0,1,1,1,29,0,1,0,0,1,5976,69,85.4,22796,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,256,49
1,0,1,0,1,0,0,16,1,1,0,0,1,4795,71,47.6,5529,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,256,33
1,1,1,1,0,1,0,0,0,0,0,1,1,6408,69,19.4,1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,282,1
1,0,1,0,0,1,1,12,0,0,1,0,1,4304,48,103.85,43712,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,286,16
0,0,1,0,0,1,1,73,1,0,1,0,1,5093,45,108.45,14546,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,443,18
