tenure_months,dependents,monthly_charges,tech_support_no,city_encoded,population,longitude_encoded,cltv,avg_monthly_gb_download,online_security,paperless_billing,payment_method_credit_card,online_backup,payment_method_bank_withdrawal,streaming_music,referred_a_friend,internet_type_dsl,internet_type_cable,internet_type_fiber_optic,multiple_lines,churn_label
63,0,19.25,0.0,1044,304,974,4538,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
15,0,26.35,0.0,1062,2198,869,2723,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,1,1
13,0,43.8,1.0,1079,435,859,4369,2,0,1,0.0,0,1.0,0,1,1.0,0.0,0.0,0,1
1,0,50.15,1.0,1091,4176,1062,4014,16,0,0,1.0,1,0.0,0,0,1.0,0.0,0.0,0,1
1,0,20.45,0.0,46,27808,906,5925,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
60,0,61.4,1.0,84,167,836,6209,26,1,1,0.0,1,1.0,0,0,1.0,0.0,0.0,0,1
40,0,70.75,0.0,179,32881,969,5507,22,0,1,1.0,1,0.0,0,0,1.0,0.0,0.0,1,1
66,0,61.15,1.0,209,2144,850,5133,30,1,0,0.0,1,1.0,0,0,1.0,0.0,0.0,0,1
42,1,20.25,0.0,225,2271,806,4439,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
49,0,98.7,1.0,234,1508,997,6148,27,0,1,0.0,1,1.0,1,0,0.0,0.0,1.0,1,1
41,0,20.0,0.0,253,5513,924,5913,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
41,1,19.3,0.0,291,808,877,4180,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
23,1,84.4,0.0,292,579,776,2177,82,1,1,0.0,1,0.0,0,1,0.0,0.0,1.0,0,1
3,0,25.1,1.0,305,11474,985,2013,69,0,1,0.0,0,1.0,0,0,1.0,0.0,0.0,0,1
4,0,48.25,0.0,392,3680,745,2682,30,1,1,0.0,0,0.0,1,0,0.0,1.0,0.0,0,1
52,1,19.85,0.0,399,7872,1010,5432,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
11,0,94.2,0.0,423,7177,957,2405,4,0,0,0.0,1,1.0,1,0,0.0,0.0,1.0,0,1
2,0,62.15,1.0,433,128,829,5766,24,1,0,0.0,0,0.0,1,1,0.0,1.0,0.0,0,1
26,0,79.3,1.0,434,6822,947,5168,10,0,1,0.0,1,1.0,0,1,0.0,0.0,1.0,1,1
24,1,56.25,1.0,456,9559,871,3607,53,1,0,1.0,0,0.0,0,1,0.0,1.0,0.0,0,1
12,0,20.3,0.0,473,2130,962,4177,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
64,1,90.6,0.0,516,10834,1061,5240,19,1,0,0.0,1,0.0,1,1,1.0,0.0,0.0,1,1
66,0,85.9,0.0,520,3256,833,5137,10,1,0,0.0,1,1.0,1,1,1.0,0.0,0.0,0,1
60,0,79.2,1.0,537,12672,923,5687,48,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,1
17,1,70.35,1.0,547,683,799,2704,76,1,0,0.0,0,1.0,0,1,1.0,0.0,0.0,1,1
42,1,19.35,0.0,579,36738,1032,3433,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
1,0,50.15,1.0,579,19867,1040,3043,2,0,0,0.0,0,1.0,0,0,1.0,0.0,0.0,1,1
47,1,63.8,0.0,584,10226,790,5144,57,0,1,0.0,1,1.0,1,0,1.0,0.0,0.0,0,1
10,0,20.55,0.0,604,59289,875,4907,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
1,0,44.6,1.0,622,47536,987,4864,2,0,1,0.0,0,0.0,0,0,1.0,0.0,0.0,0,1
4,0,63.75,0.0,622,27135,976,2624,11,0,0,0.0,1,1.0,0,0,1.0,0.0,0.0,0,1
66,1,109.25,1.0,622,47613,967,5865,25,1,1,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
12,0,84.6,1.0,622,26055,990,4807,25,0,0,0.0,1,1.0,1,0,0.0,0.0,1.0,0,1
24,0,20.45,0.0,622,13343,956,4690,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
26,0,85.75,1.0,622,30668,1007,3178,13,0,0,0.0,1,1.0,0,0,0.0,0.0,1.0,0,1
57,0,107.95,0.0,688,25384,929,4687,29,0,1,0.0,0,1.0,1,1,0.0,0.0,1.0,1,1
42,1,22.95,0.0,757,235,762,4650,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
64,0,19.45,0.0,825,12646,1013,5113,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
19,0,19.7,0.0,842,12466,1003,4431,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
22,0,87.0,1.0,937,25340,847,5233,18,0,0,0.0,0,1.0,0,1,0.0,0.0,1.0,0,1
12,0,79.95,1.0,954,1960,949,2968,41,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,1
31,0,64.0,0.0,1004,69801,1104,5191,15,1,0,0.0,0,1.0,1,1,0.0,1.0,0.0,0,1
11,0,64.9,1.0,1013,3979,822,2775,17,0,0,0.0,0,1.0,1,0,0.0,1.0,0.0,0,1
68,1,25.75,0.0,1015,40545,955,5434,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
60,0,104.95,0.0,1037,274,1047,5926,48,1,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,1
58,1,50.0,1.0,1086,11463,890,4704,52,1,1,0.0,1,0.0,0,1,0.0,1.0,0.0,0,1
1,0,20.45,0.0,893,40270,1507,2664,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
37,0,19.85,0.0,893,30876,1505,5707,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
13,0,19.95,0.0,893,25718,1478,2252,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
43,0,26.45,0.0,10,1054,1589,3881,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,1,1
6,0,63.4,0.0,28,747,1559,3909,52,1,0,0.0,1,0.0,1,0,0.0,1.0,0.0,0,1
71,0,53.95,0.0,101,1374,1562,4094,20,1,1,0.0,1,1.0,0,0,1.0,0.0,0.0,0,1
72,1,95.1,1.0,167,333,1595,5584,19,1,0,0.0,1,1.0,0,1,0.0,0.0,1.0,1,1
12,1,35.5,0.0,195,13485,1486,2562,73,0,1,0.0,1,0.0,0,1,1.0,0.0,0.0,0,1
21,0,79.2,0.0,200,9210,1529,4900,20,0,1,0.0,0,1.0,0,1,0.0,0.0,1.0,0,1
6,1,48.8,0.0,205,1591,1504,4538,10,0,0,1.0,0,0.0,0,1,1.0,0.0,0.0,0,1
43,0,55.45,0.0,265,91,1560,3350,19,0,1,0.0,1,1.0,0,0,1.0,0.0,0.0,0,1
35,1,25.4,0.0,274,187,1545,5070,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
52,0,63.9,0.0,338,6216,1526,5380,18,1,1,1.0,1,0.0,1,0,1.0,0.0,0.0,0,1
32,0,64.85,1.0,341,14417,1587,4895,12,0,0,0.0,0,1.0,1,0,1.0,0.0,0.0,0,1
72,1,63.8,0.0,354,476,1510,6107,22,1,0,0.0,1,1.0,1,1,1.0,0.0,0.0,0,1
51,0,44.45,0.0,364,2349,1546,6087,2,1,0,1.0,0,0.0,1,0,1.0,0.0,0.0,0,1
68,1,19.95,0.0,366,4101,1465,6492,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
49,0,49.65,1.0,381,390,1521,4283,27,0,1,1.0,1,0.0,1,1,0.0,1.0,0.0,0,1
72,0,85.1,0.0,395,1916,1571,4147,41,1,1,1.0,1,0.0,1,1,0.0,1.0,0.0,0,1
54,0,89.8,1.0,431,1373,1549,4980,24,1,1,1.0,0,0.0,0,0,0.0,0.0,1.0,0,1
50,1,103.05,0.0,468,9902,1513,5905,27,0,1,1.0,0,0.0,1,1,0.0,0.0,1.0,0,1
69,0,116.0,0.0,469,1653,1464,4216,27,1,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
1,0,69.9,1.0,508,11180,1534,3358,14,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,0,1
68,1,95.1,0.0,519,2706,1573,5748,18,1,1,0.0,1,1.0,1,1,0.0,0.0,1.0,0,1
40,1,40.25,0.0,533,882,1594,4288,57,1,1,1.0,1,0.0,0,0,0.0,1.0,0.0,0,1
31,1,25.75,0.0,562,2644,1472,5472,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
68,1,24.0,0.0,600,2229,1591,5440,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
12,1,19.4,0.0,607,7789,1479,3713,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
71,0,86.1,0.0,628,1537,1542,6286,6,1,0,0.0,1,1.0,1,1,0.0,1.0,0.0,0,1
40,0,102.65,1.0,655,148,1576,3655,29,0,0,1.0,1,0.0,1,0,0.0,0.0,1.0,1,1
64,1,92.85,1.0,667,2223,1519,5206,69,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
53,0,97.75,0.0,692,1880,1539,4488,17,0,1,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
72,0,97.95,1.0,788,1884,1544,4256,3,1,0,1.0,1,0.0,0,1,0.0,0.0,1.0,1,1
46,0,19.95,0.0,812,5995,1556,4006,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
40,0,24.6,0.0,822,298,1537,2601,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,1,1
12,0,50.95,0.0,904,31266,1520,2716,9,1,0,0.0,1,1.0,0,0,1.0,0.0,0.0,0,1
9,0,75.6,1.0,936,34314,1446,4990,6,1,1,0.0,0,1.0,0,0,0.0,0.0,1.0,0,1
51,1,80.75,0.0,1021,30988,1554,6032,27,0,0,0.0,0,1.0,0,1,0.0,0.0,1.0,1,1
49,1,90.4,1.0,1024,2344,1524,5804,20,0,0,1.0,1,0.0,0,1,0.0,0.0,1.0,0,1
56,0,60.25,0.0,1075,13472,1561,4835,22,1,0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,1
4,0,20.2,0.0,1082,23701,1516,4267,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
20,0,64.15,0.0,1088,240,1538,5969,18,1,0,1.0,0,0.0,1,1,1.0,0.0,0.0,0,1
26,1,20.25,0.0,1099,335,1555,5158,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
51,0,99.0,1.0,11,261,1578,5787,2,0,0,0.0,1,1.0,1,0,0.0,0.0,1.0,0,1
4,0,80.3,1.0,91,199,1583,3132,51,0,0,1.0,1,0.0,0,0,0.0,0.0,1.0,1,1
1,0,19.55,0.0,596,15921,1607,5537,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
27,1,100.75,0.0,37,19596,1606,3160,15,1,1,0.0,1,1.0,0,0,0.0,0.0,1.0,1,1
12,0,53.75,0.0,93,1584,1599,5385,3,0,0,1.0,1,0.0,0,0,1.0,0.0,0.0,0,1
34,1,25.6,0.0,123,485,1566,5854,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
24,0,58.35,0.0,156,1072,1605,5428,4,1,0,0.0,0,1.0,0,1,0.0,1.0,0.0,1,1
59,0,113.75,0.0,324,228,1622,6251,19,1,1,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
3,0,90.4,1.0,343,12241,1617,5625,73,0,1,0.0,1,1.0,1,0,0.0,0.0,1.0,0,1
65,1,109.3,0.0,356,2423,1584,6087,47,1,1,0.0,0,1.0,1,1,0.0,0.0,1.0,1,1
59,1,90.3,0.0,428,82,1612,4617,24,1,1,1.0,1,0.0,1,1,0.0,1.0,0.0,1,1
72,1,65.25,0.0,430,3041,1588,6412,51,1,0,1.0,1,0.0,1,1,1.0,0.0,0.0,0,1
3,0,60.65,0.0,480,264,1603,2111,11,0,1,1.0,0,0.0,1,0,1.0,0.0,0.0,0,1
19,1,24.1,0.0,482,155,1597,2378,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,1,1
1,0,19.5,0.0,542,1447,1623,3753,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
24,0,85.95,0.0,570,265,1563,5421,24,0,0,0.0,1,1.0,0,0,0.0,0.0,1.0,0,1
72,0,25.45,0.0,652,644,1598,4118,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,1,1
67,0,20.5,0.0,707,494,1610,4416,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
52,1,20.85,0.0,710,574,1575,4886,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
71,1,89.9,0.0,748,300,1621,4444,27,1,1,1.0,1,0.0,1,1,0.0,1.0,0.0,1,1
26,0,26.0,0.0,750,163,1592,2244,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
35,0,113.2,0.0,810,1851,1601,5723,8,1,0,1.0,1,0.0,1,0,0.0,0.0,1.0,1,1
55,1,69.05,1.0,820,3284,1619,4318,17,0,0,1.0,0,0.0,0,1,0.0,0.0,1.0,0,1
33,1,20.1,0.0,845,660,1574,3700,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
72,0,109.65,1.0,846,395,1620,6181,73,1,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
1,1,19.2,0.0,899,1125,1615,3383,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
12,0,34.0,0.0,806,400,1600,3215,6,0,1,1.0,1,0.0,0,0,0.0,1.0,0.0,0,1
1,1,20.4,0.0,1008,2369,1608,4540,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
62,0,38.6,0.0,1058,270,1604,4558,29,1,0,1.0,1,0.0,0,1,0.0,1.0,0.0,0,1
1,0,25.25,1.0,1076,1666,1582,4831,15,0,1,0.0,0,1.0,0,0,1.0,0.0,0.0,0,1
18,0,60.6,1.0,523,321,1590,4459,9,1,0,1.0,0,0.0,0,0,1.0,0.0,0.0,1,1
2,0,74.75,1.0,316,42239,203,4545,52,0,0,0.0,1,1.0,0,0,0.0,0.0,1.0,0,1
19,1,20.6,0.0,1105,259,1564,2276,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
9,0,20.4,0.0,48,18197,1008,5380,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
27,0,81.7,0.0,48,24944,1002,2445,4,1,1,0.0,0,1.0,1,0,1.0,0.0,0.0,0,1
11,0,20.0,0.0,193,1417,1137,3731,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
1,0,25.0,0.0,214,3674,977,2371,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,1,1
9,1,19.75,0.0,245,67411,1161,2427,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
54,1,65.65,0.0,245,648,1163,5725,52,1,0,1.0,1,0.0,0,1,1.0,0.0,0.0,1,1
29,0,71.0,1.0,258,4426,936,4226,4,0,0,1.0,0,0.0,1,0,1.0,0.0,0.0,1,1
59,1,86.75,0.0,191,41636,1060,5020,73,1,0,0.0,1,1.0,1,1,0.0,1.0,0.0,0,1
18,1,61.5,0.0,298,38534,1059,3479,51,1,0,1.0,1,0.0,0,1,1.0,0.0,0.0,0,1
33,1,34.05,0.0,307,2756,1318,3044,12,1,1,1.0,0,0.0,0,0,0.0,1.0,0.0,0,1
5,0,19.95,0.0,312,40750,1044,4281,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
2,0,19.95,0.0,323,850,915,4079,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
72,1,89.7,0.0,330,51855,1017,4193,30,1,1,1.0,1,0.0,1,1,0.0,1.0,0.0,1,1
9,1,20.4,0.0,337,5714,935,4195,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
67,1,26.3,0.0,355,24194,1045,6066,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
8,0,20.7,0.0,362,2723,931,3330,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
17,0,19.45,0.0,429,213,1123,5347,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
68,0,110.8,1.0,450,9752,970,4545,14,1,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
67,0,49.35,0.0,481,1793,1178,5905,85,1,0,0.0,0,1.0,0,0,0.0,1.0,0.0,0,1
32,0,20.35,0.0,477,129,792,2433,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
1,1,49.9,1.0,573,844,1250,3239,76,0,0,0.0,1,1.0,0,0,1.0,0.0,0.0,0,1
48,0,65.65,1.0,674,32202,1087,5427,42,0,0,0.0,1,1.0,1,1,1.0,0.0,0.0,0,1
61,0,103.3,0.0,835,25173,1043,5401,22,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,1,1
2,0,44.45,1.0,744,2048,1026,5694,59,0,1,0.0,0,1.0,0,0,1.0,0.0,0.0,0,1
71,1,89.9,0.0,760,5501,839,5835,85,1,1,0.0,1,1.0,1,1,1.0,0.0,0.0,1,1
37,0,55.05,1.0,767,34146,934,3839,10,1,0,0.0,0,0.0,0,1,1.0,0.0,0.0,1,1
65,1,104.1,0.0,771,901,1120,4024,57,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,1
67,1,106.6,0.0,774,2220,958,5895,59,0,0,0.0,1,1.0,1,0,0.0,0.0,1.0,1,1
50,1,70.5,0.0,814,3815,983,4022,28,1,0,1.0,0,0.0,0,1,0.0,1.0,0.0,1,1
25,1,19.6,0.0,821,14010,1107,2888,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
64,1,24.05,0.0,826,364,922,4582,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
25,0,38.1,1.0,830,21510,1039,2315,24,0,0,1.0,0,0.0,0,1,0.0,1.0,0.0,0,1
37,0,100.05,1.0,917,24738,975,2904,22,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,1
21,0,68.65,1.0,925,4731,1009,2006,11,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,0,1
1,0,45.8,1.0,933,2958,887,2614,21,0,0,1.0,0,0.0,0,0,0.0,1.0,0.0,0,1
10,0,75.75,1.0,976,4610,928,4525,21,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,1,1
51,0,96.4,1.0,1025,63157,1231,4745,8,1,0,1.0,1,0.0,1,1,0.0,0.0,1.0,1,1
10,0,20.55,0.0,1025,32564,1273,3595,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
6,0,50.95,0.0,1043,1273,891,3474,23,1,1,1.0,1,0.0,1,0,0.0,1.0,0.0,0,1
47,1,90.5,0.0,1047,2344,1140,3413,48,1,0,0.0,1,0.0,1,1,1.0,0.0,0.0,1,1
61,1,79.4,0.0,1063,19050,1141,4666,20,1,0,0.0,1,1.0,1,1,1.0,0.0,0.0,1,1
52,0,58.75,1.0,1069,3600,1092,5122,19,1,0,0.0,1,1.0,1,0,1.0,0.0,0.0,0,1
35,1,59.45,1.0,1080,5889,1037,3682,23,1,0,1.0,1,0.0,0,0,1.0,0.0,0.0,1,1
71,0,105.7,1.0,1085,8406,1274,4420,28,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
45,0,53.3,1.0,17,751,933,2929,4,1,1,1.0,0,0.0,0,1,1.0,0.0,0.0,0,1
2,0,24.3,1.0,207,8525,959,2515,59,0,1,0.0,0,0.0,0,0,1.0,0.0,0.0,0,1
51,0,59.9,0.0,302,185,916,5233,3,1,1,1.0,0,0.0,0,0,0.0,1.0,0.0,1,1
60,1,23.95,0.0,373,407,941,5449,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
9,0,20.15,0.0,483,183,825,4004,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
17,0,95.65,0.0,598,3747,989,3139,5,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,1
46,1,81.0,0.0,929,88,858,4280,10,1,1,0.0,0,0.0,1,1,0.0,1.0,0.0,0,1
68,0,82.45,0.0,1020,25,812,5308,59,1,0,1.0,1,0.0,1,0,0.0,1.0,0.0,0,1
4,0,20.5,0.0,796,299,1024,3233,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
28,1,54.4,0.0,835,25418,1079,4711,22,0,0,1.0,1,0.0,0,0,1.0,0.0,0.0,0,1
39,0,58.6,1.0,298,47065,1099,5662,58,0,0,1.0,1,0.0,0,0,1.0,0.0,0.0,0,1
11,0,84.8,1.0,289,22028,998,4924,15,0,1,0.0,0,1.0,1,0,0.0,0.0,1.0,0,1
71,0,61.4,0.0,830,15494,1052,5119,27,0,0,1.0,1,0.0,1,1,1.0,0.0,0.0,0,1
2,1,20.4,0.0,1093,15022,1165,3000,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
17,0,20.15,0.0,840,25355,1105,4650,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
55,0,94.45,1.0,840,16164,1110,5577,16,0,0,1.0,1,0.0,0,1,0.0,0.0,1.0,1,1
58,0,79.8,1.0,840,14966,1106,5709,14,1,0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,1
26,0,49.15,0.0,840,35426,1084,2752,8,0,1,0.0,0,1.0,0,0,1.0,0.0,0.0,0,1
50,0,19.4,0.0,840,44683,1117,6233,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
72,0,113.65,0.0,840,72199,1102,5411,22,1,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
43,1,106.0,0.0,840,30580,1097,3528,10,1,0,1.0,1,0.0,1,0,0.0,0.0,1.0,0,1
56,0,25.95,0.0,840,30715,1093,4246,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,1,1
1,0,19.1,0.0,840,38818,1082,3313,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
72,0,100.55,0.0,840,54880,1089,6082,15,1,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
36,0,95.4,1.0,840,11396,1071,5111,12,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,1,1
5,0,75.15,0.0,840,592,1053,5900,4,0,1,0.0,0,1.0,1,0,0.0,1.0,0.0,0,1
44,0,19.5,0.0,840,8403,1126,4220,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
69,0,24.95,0.0,840,264,1145,4106,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
16,0,69.95,1.0,840,31373,1075,5596,27,0,0,1.0,0,0.0,0,0,0.0,0.0,1.0,0,1
68,1,82.85,0.0,29,36432,1078,5184,27,1,1,0.0,1,1.0,1,1,1.0,0.0,0.0,0,1
4,0,19.0,0.0,840,23362,1080,3022,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
26,1,38.85,0.0,588,38091,1122,3970,23,1,1,1.0,1,0.0,0,1,0.0,1.0,0.0,0,1
5,1,20.35,0.0,14,118,942,3161,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
70,0,95.0,1.0,35,4796,1284,6259,16,0,0,0.0,1,1.0,0,1,0.0,0.0,1.0,1,1
24,0,74.4,0.0,59,626,1083,4310,30,1,1,0.0,0,1.0,1,1,0.0,1.0,0.0,0,1
1,0,74.3,0.0,86,3169,1191,3063,21,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,0,1
70,0,51.05,0.0,116,1477,1066,4042,41,0,0,0.0,1,1.0,1,1,1.0,0.0,0.0,0,1
36,1,19.2,0.0,117,1237,1048,3043,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
41,1,109.1,0.0,151,86,1011,4854,59,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
14,0,76.45,1.0,184,32848,1198,2292,26,0,1,0.0,0,1.0,0,0,0.0,0.0,1.0,0,1
13,1,72.8,0.0,229,178,973,2862,23,0,0,0.0,1,1.0,0,1,1.0,0.0,0.0,1,1
6,0,18.95,0.0,262,614,1033,5920,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
15,0,101.75,1.0,278,3524,1181,2919,13,1,1,0.0,0,1.0,1,1,0.0,0.0,1.0,0,1
47,0,75.45,1.0,297,587,1483,4995,69,1,1,1.0,0,0.0,0,0,0.0,0.0,1.0,0,1
8,0,64.1,0.0,333,452,1041,2804,73,0,1,0.0,0,0.0,1,0,1.0,0.0,0.0,0,1
17,0,25.65,1.0,336,1351,1116,3090,11,0,0,0.0,0,0.0,0,0,0.0,1.0,0.0,0,1
15,1,75.1,1.0,371,1454,1276,4634,17,1,1,0.0,0,0.0,0,1,0.0,0.0,1.0,0,1
26,0,95.85,0.0,376,76,954,3834,4,1,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,1
23,0,54.4,1.0,380,23990,981,2989,11,1,1,0.0,0,1.0,0,0,0.0,1.0,0.0,1,1
29,1,19.85,0.0,386,2064,938,2941,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
25,0,19.05,0.0,389,9763,1176,2692,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
69,1,46.25,0.0,535,8695,1179,4180,69,1,1,0.0,1,1.0,0,1,1.0,0.0,0.0,0,1
14,0,19.35,0.0,574,11168,1139,2400,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
19,0,69.6,1.0,590,1146,1351,3349,4,0,1,0.0,0,0.0,1,0,1.0,0.0,0.0,1,1
31,0,101.4,1.0,605,776,1196,2025,76,0,0,0.0,1,1.0,1,0,0.0,0.0,1.0,0,1
24,1,20.25,0.0,657,17269,950,3000,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
14,0,48.8,0.0,678,565,980,2168,24,0,1,0.0,0,1.0,0,1,1.0,0.0,0.0,0,1
64,0,74.35,0.0,700,6439,1134,4781,42,1,0,0.0,1,0.0,1,1,0.0,1.0,0.0,0,1
50,0,19.35,0.0,706,1519,1042,5247,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
52,1,68.75,0.0,709,13706,1392,4172,19,0,0,0.0,1,1.0,0,1,0.0,1.0,0.0,0,1
28,0,100.2,1.0,713,17782,1133,5137,13,0,1,0.0,1,1.0,1,0,0.0,0.0,1.0,1,1
21,0,20.85,0.0,713,28382,1094,5422,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
17,0,19.35,0.0,730,28318,1155,2185,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
58,0,45.0,1.0,791,495,1282,5006,23,0,0,1.0,0,0.0,1,0,0.0,1.0,0.0,0,1
51,0,25.5,0.0,184,26971,1202,5447,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
72,1,48.9,0.0,819,74,1170,5415,53,1,1,0.0,0,0.0,0,1,1.0,0.0,0.0,0,1
27,0,19.6,0.0,926,963,1056,2896,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
3,0,20.0,0.0,956,28,1127,4258,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
64,0,81.3,0.0,958,844,1428,5254,4,1,0,0.0,1,0.0,1,1,0.0,1.0,0.0,1,1
45,0,95.2,0.0,961,101,1004,3363,18,0,0,1.0,0,0.0,1,1,0.0,0.0,1.0,0,1
