gender,under_30,senior_citizen,dependents,country,state,city,longitude,referred_a_friend,phone_service,multiple_lines,internet_type,avg_monthly_gb_download,online_security,online_backup,streaming_music,paperless_billing,payment_method,quarter,churn_label,cltv,tenure_months,device_protection,tech_support,monthly_charges,population
Female,No,No,No,United States,California,Whittier,-118.01208,Yes,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,Yes,Credit Card,Q3,No,4144,71,Yes,Yes,115.15,37887
Female,No,No,No,United States,California,Whittier,-118.032222,No,Yes,No,DSL,9,No,No,Yes,No,Credit Card,Q3,No,6312,63,Yes,No,58.55,38181
Male,No,No,No,United States,California,Whittier,-118.065875,Yes,Yes,Yes,Fiber Optic,7,No,Yes,Yes,Yes,Bank Withdrawal,Q3,No,6035,71,Yes,No,93.25,32148
Female,No,No,Yes,United States,California,Cypress,-118.038307,Yes,Yes,No,,0,No,No,No,Yes,Bank Withdrawal,Q3,No,6303,68,No internet service,No internet service,19.35,47344
Male,No,No,Yes,United States,California,La Habra,-117.9513,Yes,Yes,No,DSL,22,Yes,No,No,Yes,Credit Card,Q3,No,5068,1,No,No,48.75,67354
Female,No,No,No,United States,California,Norwalk,-118.08263,No,Yes,Yes,Cable,11,No,No,No,Yes,Credit Card,Q3,No,2885,28,No,Yes,54.9,103214
Male,No,No,Yes,United States,California,Pico Rivera,-118.089299,Yes,Yes,Yes,,0,No,No,No,No,Credit Card,Q3,No,4185,72,No internet service,No internet service,24.75,63288
Female,No,No,No,United States,California,Santa Fe Springs,-118.062611,No,Yes,No,Fiber Optic,12,Yes,Yes,No,Yes,Bank Withdrawal,Q3,No,2686,2,No,No,91.15,16271
Male,No,No,No,United States,California,Harbor City,-118.300237,Yes,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,Credit Card,Q3,No,4451,68,Yes,Yes,92.2,24660
Female,No,No,No,United States,California,Lakewood,-118.078097,Yes,Yes,No,,0,No,No,No,Yes,Bank Withdrawal,Q3,No,6064,57,No internet service,No internet service,19.6,20890
Male,No,No,No,United States,California,Hawaiian Gardens,-118.074071,Yes,No,No,Cable,9,No,Yes,No,No,Bank Withdrawal,Q3,No,4778,54,No,No,30.4,14852
Female,No,No,No,United States,California,Los Alamitos,-118.065591,Yes,Yes,No,Cable,20,Yes,Yes,No,Yes,Credit Card,Q3,No,2059,44,Yes,No,61.5,21343
Male,No,No,Yes,United States,California,Paramount,-118.164432,Yes,Yes,Yes,Cable,17,Yes,Yes,No,Yes,Bank Withdrawal,Q3,No,4701,42,No,No,69.4,55306
Male,Yes,No,Yes,United States,California,San Pedro,-118.284363,Yes,Yes,Yes,,0,No,No,No,No,Bank Withdrawal,Q3,No,6232,72,No internet service,No internet service,24.75,58639
Female,Yes,No,No,United States,California,San Pedro,-118.31448,Yes,Yes,Yes,Cable,76,Yes,Yes,Yes,No,Credit Card,Q3,No,4644,71,Yes,Yes,91.05,21279
Female,Yes,No,No,United States,California,Sunset Beach,-118.073596,Yes,Yes,Yes,Cable,48,No,No,Yes,Yes,Credit Card,Q3,No,2590,23,No,Yes,73.65,1107
Female,No,No,No,United States,California,Surfside,-118.085304,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,3986,30,No internet service,No internet service,19.4,174
Male,No,No,No,United States,California,Wilmington,-118.262263,No,Yes,Yes,,0,No,No,No,No,Bank Withdrawal,Q3,No,4419,35,No internet service,No internet service,26.2,53323
Male,No,No,No,United States,California,Carson,-118.252272,No,Yes,No,Cable,27,No,No,No,Yes,Bank Withdrawal,Q3,No,5913,1,No,No,43.85,25566
Male,Yes,No,No,United States,California,Long Beach,-118.210737,No,Yes,No,Fiber Optic,42,No,No,No,Yes,Credit Card,Q3,No,4838,22,No,No,69.7,38427
Male,Yes,No,No,United States,California,Long Beach,-118.129725,Yes,No,No,Cable,58,Yes,Yes,No,No,Credit Card,Q3,No,3345,7,Yes,No,38.55,31352
Female,No,No,No,United States,California,Long Beach,-118.1486,No,No,No,Cable,9,Yes,Yes,Yes,Yes,Credit Card,Q3,No,2751,36,Yes,Yes,53.1,43467
Female,No,No,Yes,United States,California,Long Beach,-118.179626,Yes,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,5099,34,No internet service,No internet service,20.65,91664
Male,Yes,No,No,United States,California,Long Beach,-118.179971,Yes,Yes,Yes,Cable,48,Yes,Yes,No,No,Credit Card,Q3,No,6330,72,Yes,No,64.45,49647
Male,No,No,Yes,United States,California,Long Beach,-118.182239,Yes,Yes,Yes,,0,No,No,No,No,Credit Card,Q3,No,3040,36,No internet service,No internet service,25.1,31556
Female,No,No,Yes,United States,California,Long Beach,-118.143866,Yes,Yes,Yes,Fiber Optic,19,Yes,Yes,No,Yes,Credit Card,Q3,No,5647,71,Yes,Yes,95.15,19034
Male,No,No,No,United States,California,Long Beach,-118.118648,Yes,Yes,No,Fiber Optic,5,No,No,Yes,Yes,Bank Withdrawal,Q3,No,5228,17,Yes,No,96.65,425
Male,Yes,No,No,United States,California,Altadena,-118.142236,No,Yes,No,Cable,52,No,No,Yes,Yes,Bank Withdrawal,Q3,No,2954,1,Yes,Yes,75.5,36243
Male,No,No,Yes,United States,California,Arcadia,-118.029837,Yes,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,5104,12,No internet service,No internet service,19.7,30028
Female,No,No,No,United States,California,Arcadia,-118.047732,Yes,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,6302,72,No internet service,No internet service,20.5,30933
Male,No,No,No,United States,California,Duarte,-117.95982,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,4629,1,No internet service,No internet service,19.2,27414
Male,No,No,Yes,United States,California,Monrovia,-118.000482,Yes,Yes,Yes,Fiber Optic,57,No,No,No,No,Bank Withdrawal,Q3,No,5100,60,No,No,74.35,41067
Female,No,No,No,United States,California,Montrose,-118.230625,Yes,No,No,DSL,17,No,Yes,No,No,Credit Card,Q3,No,4159,61,Yes,Yes,51.35,7527
Female,Yes,No,No,United States,California,Sierra Madre,-118.057505,Yes,Yes,No,DSL,27,No,No,No,No,Credit Card,Q3,No,4227,6,No,No,45.65,10558
Male,Yes,No,Yes,United States,California,Pasadena,-118.139225,Yes,Yes,No,,0,No,No,No,No,Bank Withdrawal,Q3,No,5265,72,No internet service,No internet service,20.3,16812
Female,No,No,No,United States,California,Pasadena,-118.165327,No,Yes,Yes,DSL,3,No,Yes,No,Yes,Bank Withdrawal,Q3,No,4454,32,No,No,54.2,27891
Male,No,No,No,United States,California,Pasadena,-118.123752,Yes,Yes,Yes,Fiber Optic,2,No,Yes,Yes,Yes,Bank Withdrawal,Q3,No,6358,65,No,No,90.65,38460
Female,No,No,Yes,United States,California,Pasadena,-118.166649,Yes,No,No,DSL,18,Yes,No,Yes,Yes,Bank Withdrawal,Q3,No,3937,45,No,No,50.9,10253
Male,Yes,No,No,United States,California,Pasadena,-118.128658,No,Yes,Yes,,0,No,No,No,No,Bank Withdrawal,Q3,No,3756,42,No internet service,No internet service,25.05,23742
Male,No,No,No,United States,California,Pasadena,-118.087353,No,Yes,Yes,Fiber Optic,7,No,No,No,Yes,Bank Withdrawal,Q3,No,5514,8,No,No,74.85,32369
Male,No,No,Yes,United States,California,San Marino,-118.112911,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,3114,32,No internet service,No internet service,20.5,13158
Male,No,No,No,United States,California,Glendale,-118.262974,No,Yes,No,DSL,25,Yes,No,No,No,Bank Withdrawal,Q3,No,5092,1,No,No,47.95,14493
Female,Yes,No,No,United States,California,Glendale,-118.245839,Yes,Yes,No,DSL,52,No,No,No,Yes,Bank Withdrawal,Q3,No,5669,1,No,No,45.0,41390
Female,Yes,No,No,United States,California,La Crescenta,-118.245259,No,Yes,Yes,,0,No,No,No,Yes,Credit Card,Q3,No,3808,4,No internet service,No internet service,25.3,29110
Female,Yes,No,No,United States,California,Calabasas,-118.68346,Yes,Yes,Yes,,0,No,No,No,No,Bank Withdrawal,Q3,No,5052,56,No internet service,No internet service,24.3,23661
Male,No,No,No,United States,California,Canoga Park,-118.602203,No,Yes,No,DSL,6,Yes,No,Yes,Yes,Bank Withdrawal,Q3,No,2185,45,Yes,No,75.95,23519
Female,Yes,No,Yes,United States,California,Canoga Park,-118.632656,Yes,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,5921,71,No internet service,No internet service,19.7,49242
Male,No,No,No,United States,California,Winnetka,-118.577563,Yes,Yes,No,DSL,4,Yes,Yes,No,No,Credit Card,Q3,No,6432,59,Yes,No,66.4,43857
Male,No,No,No,United States,California,West Hills,-118.68493,No,No,No,DSL,19,No,Yes,No,Yes,Bank Withdrawal,Q3,No,4043,69,Yes,No,35.75,23637
Male,No,No,No,United States,California,Chatsworth,-118.603883,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,2916,19,No internet service,No internet service,18.8,35325
Female,Yes,No,Yes,United States,California,Encino,-118.518292,Yes,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,5366,55,No internet service,No internet service,19.4,27614
Female,No,No,No,United States,California,Newbury Park,-118.946262,No,Yes,No,,0,No,No,No,No,Mailed Check,Q3,No,4705,38,No internet service,No internet service,19.3,37779
Male,No,No,Yes,United States,California,San Fernando,-118.435969,Yes,Yes,No,,0,No,No,No,Yes,Mailed Check,Q3,No,3392,46,No internet service,No internet service,20.1,33389
Female,Yes,No,No,United States,California,North Hills,-118.482296,Yes,Yes,No,DSL,71,Yes,No,No,No,Credit Card,Q3,No,5657,65,Yes,Yes,58.9,57017
Male,Yes,No,Yes,United States,California,Santa Clarita,-118.41459,Yes,Yes,No,,0,No,No,No,No,Mailed Check,Q3,No,5497,71,No internet service,No internet service,19.45,40077
Male,No,No,No,United States,California,Valencia,-118.573726,Yes,Yes,Yes,,0,No,No,No,No,Mailed Check,Q3,No,5161,6,No internet service,No internet service,25.1,17846
Female,No,No,Yes,United States,California,Thousand Oaks,-118.88109,Yes,Yes,Yes,Fiber Optic,11,Yes,No,Yes,Yes,Bank Withdrawal,Q3,No,5133,64,No,Yes,104.4,42526
Male,No,No,No,United States,California,Thousand Oaks,-118.822796,No,Yes,No,Cable,10,No,No,No,Yes,Bank Withdrawal,Q3,No,5925,1,No,No,44.05,33057
Male,No,No,Yes,United States,California,Woodland Hills,-118.593408,No,Yes,Yes,,0,No,No,No,No,Credit Card,Q3,No,4264,72,No internet service,No internet service,24.1,25988
Male,No,No,No,United States,California,Woodland Hills,-118.615714,No,Yes,No,DSL,4,No,No,No,Yes,Mailed Check,Q3,No,3173,1,No,No,45.55,36123
Female,No,No,Yes,United States,California,Oak Park,-118.776874,Yes,Yes,Yes,Fiber Optic,75,Yes,Yes,Yes,Yes,Bank Withdrawal,Q3,No,5457,51,No,No,93.8,14814
Female,No,No,Yes,United States,California,Stevenson Ranch,-118.615583,Yes,Yes,No,,0,No,No,No,No,Bank Withdrawal,Q3,No,2902,41,No internet service,No internet service,19.7,9937
Female,No,No,No,United States,California,Castaic,-118.699048,Yes,Yes,No,Cable,22,Yes,Yes,No,Yes,Credit Card,Q3,No,5176,72,Yes,No,70.65,22177
Female,No,No,No,United States,California,Van Nuys,-118.431791,Yes,Yes,Yes,Cable,14,Yes,Yes,Yes,No,Credit Card,Q3,No,3110,43,No,Yes,86.45,40376
Male,No,No,No,United States,California,Fallbrook,-117.299644,Yes,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Credit Card,Q3,No,4965,72,Yes,Yes,114.1,42239
Male,Yes,No,No,United States,California,Sherman Oaks,-118.463365,Yes,Yes,Yes,Fiber Optic,85,No,No,Yes,Yes,Credit Card,Q3,No,4977,47,No,No,95.2,22085
Male,No,No,No,United States,California,Van Nuys,-118.448048,No,Yes,Yes,DSL,27,Yes,Yes,Yes,No,Credit Card,Q3,No,6468,72,Yes,Yes,88.55,51348
Male,Yes,No,No,United States,California,Van Nuys,-118.490752,No,Yes,No,,0,No,No,No,Yes,Credit Card,Q3,No,2406,3,No internet service,No internet service,20.75,50047
Male,No,No,No,United States,California,Encino,-118.486056,No,No,No,DSL,6,Yes,Yes,Yes,Yes,Bank Withdrawal,Q3,No,4512,26,No,No,44.65,13129
Male,Yes,No,Yes,United States,California,Burbank,-118.300942,Yes,Yes,No,DSL,73,Yes,No,Yes,Yes,Credit Card,Q3,No,5517,29,No,No,60.2,18112
Male,No,No,No,United States,California,Burbank,-118.317651,No,Yes,No,DSL,21,Yes,Yes,No,No,Bank Withdrawal,Q3,No,3616,27,No,No,55.45,25882
Male,No,No,Yes,United States,California,Burbank,-118.345928,Yes,Yes,No,Cable,26,Yes,Yes,Yes,Yes,Credit Card,Q3,No,3359,24,No,Yes,70.3,29245
Male,No,No,No,United States,California,Burbank,-118.323548,Yes,Yes,No,Cable,13,Yes,No,No,Yes,Bank Withdrawal,Q3,No,5356,67,Yes,Yes,60.4,18539
Female,No,No,No,United States,California,North Hollywood,-118.364786,No,Yes,No,DSL,8,No,Yes,No,No,Bank Withdrawal,Q3,No,2499,23,Yes,No,55.8,16996
Male,No,No,No,United States,California,Studio City,-118.39275,No,No,No,Cable,12,No,Yes,No,Yes,Mailed Check,Q3,No,3448,14,No,No,31.1,26157
Male,No,No,Yes,United States,California,Rancho Cucamonga,-117.611478,No,Yes,Yes,DSL,18,Yes,Yes,Yes,Yes,Bank Withdrawal,Q3,No,5172,16,No,No,69.1,39064
Female,No,No,No,United States,California,Azusa,-117.87068,Yes,No,No,DSL,8,No,No,Yes,Yes,Bank Withdrawal,Q3,No,4818,46,No,No,43.95,57775
Male,No,No,No,United States,California,Baldwin Park,-117.967399,No,Yes,Yes,DSL,29,Yes,Yes,Yes,Yes,Bank Withdrawal,Q3,No,4280,68,No,Yes,86.5,76890
Male,No,No,No,United States,California,Chino Hills,-117.725644,No,Yes,Yes,DSL,22,Yes,Yes,No,No,Bank Withdrawal,Q3,No,5858,38,Yes,Yes,69.95,66754
Male,No,No,No,United States,California,Covina,-117.906736,No,Yes,No,Fiber Optic,21,No,Yes,Yes,Yes,Credit Card,Q3,No,5687,17,Yes,No,90.95,33817
Male,Yes,No,Yes,United States,California,Covina,-117.886844,Yes,Yes,No,,0,No,No,No,No,Mailed Check,Q3,No,2347,4,No internet service,No internet service,19.9,17554
Female,No,No,No,United States,California,Covina,-117.853935,No,Yes,No,,0,No,No,No,No,Bank Withdrawal,Q3,No,4628,12,No internet service,No internet service,20.15,25068
Male,No,No,No,United States,California,Rancho Cucamonga,-117.57882,Yes,Yes,Yes,Cable,11,Yes,Yes,Yes,Yes,Credit Card,Q3,No,4528,72,Yes,Yes,90.6,51970
Male,No,No,No,United States,California,El Monte,-118.046695,No,Yes,No,Fiber Optic,9,No,No,Yes,Yes,Bank Withdrawal,Q3,No,4345,3,No,No,92.0,30211
Female,No,No,No,United States,California,South El Monte,-118.053753,No,Yes,Yes,,0,No,No,No,Yes,Mailed Check,Q3,No,3089,41,No internet service,No internet service,24.85,45645
Male,No,No,No,United States,California,Rancho Cucamonga,-117.642503,No,No,No,Cable,12,No,Yes,No,No,Credit Card,Q3,No,5323,40,No,Yes,36.0,23079
Female,No,No,No,United States,California,Rancho Cucamonga,-117.523724,No,Yes,No,Cable,13,Yes,Yes,Yes,Yes,Bank Withdrawal,Q3,No,3601,7,No,Yes,78.5,12937
Male,Yes,No,No,United States,California,Glendora,-117.855059,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,4328,69,No internet service,No internet service,19.95,25135
Male,No,No,No,United States,California,Glendora,-117.849815,Yes,Yes,No,,0,No,No,No,No,Mailed Check,Q3,No,2874,7,No internet service,No internet service,20.65,24973
Female,Yes,No,Yes,United States,California,La Puente,-117.936436,Yes,No,No,DSL,59,No,Yes,No,Yes,Bank Withdrawal,Q3,No,5973,5,No,No,30.5,84965
Female,No,No,Yes,United States,California,Hacienda Heights,-117.973758,Yes,Yes,Yes,Fiber Optic,14,Yes,Yes,No,No,Credit Card,Q3,No,5146,72,Yes,Yes,106.1,53686
Male,No,No,No,United States,California,La Puente,-117.991372,Yes,Yes,No,,0,No,No,No,Yes,Bank Withdrawal,Q3,No,3093,44,No internet service,No internet service,20.5,30802
Female,No,No,No,United States,California,Rowland Heights,-117.897367,No,Yes,Yes,Fiber Optic,6,No,Yes,No,Yes,Bank Withdrawal,Q3,No,6153,65,Yes,No,95.5,46342
Female,Yes,No,No,United States,California,La Verne,-117.770299,No,Yes,Yes,Cable,48,No,No,No,No,Bank Withdrawal,Q3,No,5277,3,No,Yes,64.6,35530
Male,No,No,No,United States,California,Mira Loma,-117.535395,No,Yes,No,DSL,2,No,No,No,Yes,Credit Card,Q3,No,2515,24,No,Yes,51.1,18980
Male,Yes,No,No,United States,California,Mt Baldy,-117.662032,No,Yes,No,DSL,69,Yes,No,No,No,Bank Withdrawal,Q3,No,3407,24,No,Yes,54.95,47
Male,No,No,No,United States,California,Ontario,-117.667677,Yes,Yes,No,,0,No,No,No,Yes,Bank Withdrawal,Q3,No,3727,22,No internet service,No internet service,20.45,54254
Male,No,No,No,United States,California,Montclair,-117.698319,Yes,Yes,Yes,Cable,24,No,Yes,Yes,Yes,Credit Card,Q3,No,6354,70,Yes,Yes,85.95,34447
Male,No,No,Yes,United States,California,Ontario,-117.605618,Yes,Yes,Yes,Cable,76,No,No,No,No,Bank Withdrawal,Q3,No,3192,25,No,No,60.35,49474
Male,Yes,No,Yes,United States,California,Diamond Bar,-117.807874,No,Yes,No,,0,No,No,No,No,Bank Withdrawal,Q3,No,2745,37,No internet service,No internet service,19.8,46532
Female,No,No,No,United States,California,Pomona,-117.737997,Yes,Yes,Yes,Cable,24,No,No,No,Yes,Bank Withdrawal,Q3,No,6225,59,Yes,Yes,72.1,46626
Male,Yes,No,Yes,United States,California,San Gabriel,-118.089431,Yes,Yes,No,Fiber Optic,85,No,No,Yes,Yes,Bank Withdrawal,Q3,No,4396,1,No,No,81.05,23444
Male,Yes,No,No,United States,California,San Gabriel,-118.095645,No,Yes,No,,0,No,No,No,Yes,Bank Withdrawal,Q3,No,5296,3,No internet service,No internet service,20.5,38041
Female,Yes,No,No,United States,California,Temple City,-118.055848,Yes,Yes,Yes,Fiber Optic,69,No,Yes,Yes,Yes,Bank Withdrawal,Q3,No,5713,53,Yes,Yes,111.8,32718
Male,Yes,No,No,United States,California,Upland,-117.655583,No,Yes,No,,0,No,No,No,No,Mailed Check,Q3,No,3586,1,No internet service,No internet service,20.2,23331
Male,No,No,No,United States,California,Upland,-117.660934,No,Yes,No,,0,No,No,No,Yes,Mailed Check,Q3,No,2860,20,No internet service,No internet service,19.7,48827
Female,No,No,No,United States,California,West Covina,-117.937007,No,Yes,No,,0,No,No,No,Yes,Bank Withdrawal,Q3,No,5089,51,No internet service,No internet service,19.85,44099
Female,No,No,No,United States,California,West Covina,-117.893169,Yes,Yes,No,Cable,12,Yes,Yes,No,Yes,Bank Withdrawal,Q3,No,4207,51,No,Yes,60.5,30458
Female,Yes,No,Yes,United States,California,West Covina,-117.898722,Yes,Yes,No,,0,No,No,No,No,Mailed Check,Q3,No,2816,13,No internet service,No internet service,19.55,31622
Female,Yes,No,No,United States,California,Alhambra,-118.128164,No,Yes,No,,0,No,No,No,No,Mailed Check,Q3,No,3901,1,No internet service,No internet service,20.9,54382
Male,No,No,Yes,United States,California,Alhambra,-118.145959,No,Yes,No,,0,No,No,No,Yes,Mailed Check,Q3,No,3389,1,No internet service,No internet service,21.05,30635
Male,No,No,No,United States,California,Alpine,-116.703729,No,Yes,Yes,DSL,11,Yes,Yes,No,No,Bank Withdrawal,Q3,No,5342,63,Yes,Yes,71.5,16486
Male,No,No,No,United States,California,Bonita,-117.00232,No,Yes,No,DSL,30,No,No,Yes,No,Mailed Check,Q3,No,2168,3,No,No,54.65,17389
Male,No,No,No,United States,California,Boulevard,-116.304991,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,2776,46,No internet service,No internet service,19.2,1509
Male,No,No,No,United States,California,Campo,-116.472863,No,Yes,Yes,DSL,11,No,No,No,Yes,Credit Card,Q3,No,4796,1,No,No,49.8,3133
Female,No,No,Yes,United States,California,Chula Vista,-117.059459,Yes,Yes,No,,0,No,No,No,No,Bank Withdrawal,Q3,No,4941,71,No internet service,No internet service,20.5,71126
Male,No,No,Yes,United States,California,Chula Vista,-116.985026,Yes,Yes,Yes,Fiber Optic,56,No,No,No,Yes,Credit Card,Q3,No,4603,55,Yes,No,90.4,12884
Female,No,No,No,United States,California,Chula Vista,-116.938632,No,Yes,Yes,Fiber Optic,3,No,Yes,No,Yes,Bank Withdrawal,Q3,No,5327,70,Yes,Yes,90.25,2606
Male,No,No,Yes,United States,California,Descanso,-116.635387,Yes,Yes,Yes,Fiber Optic,57,Yes,No,Yes,No,Bank Withdrawal,Q3,No,4743,67,No,Yes,104.6,1587
Male,Yes,No,No,United States,California,Guatay,-116.561917,Yes,Yes,No,DSL,59,No,No,No,No,Credit Card,Q3,No,4253,14,Yes,No,50.2,796
Female,Yes,No,Yes,United States,California,Imperial Beach,-117.119009,Yes,Yes,Yes,Fiber Optic,48,No,No,Yes,Yes,Bank Withdrawal,Q3,No,3186,20,Yes,Yes,95.5,26662
Female,No,No,Yes,United States,California,La Mesa,-116.99726,Yes,Yes,Yes,Fiber Optic,53,No,No,Yes,Yes,Bank Withdrawal,Q3,No,6136,49,No,No,95.4,44652
Female,No,No,No,United States,California,La Mesa,-117.01611,No,Yes,Yes,Fiber Optic,16,Yes,Yes,No,Yes,Bank Withdrawal,Q3,No,5513,72,Yes,No,101.3,24005
Female,Yes,No,No,United States,California,Lemon Grove,-117.033713,Yes,Yes,Yes,DSL,82,Yes,No,Yes,No,Bank Withdrawal,Q3,No,3358,46,No,No,53.1,24961
Male,No,No,No,United States,California,Mount Laguna,-116.444601,No,Yes,Yes,Fiber Optic,14,No,Yes,No,Yes,Bank Withdrawal,Q3,No,2941,24,Yes,No,84.85,81
Female,No,No,Yes,United States,California,National City,-117.095235,Yes,No,No,DSL,19,No,Yes,No,No,Bank Withdrawal,Q3,No,5100,5,No,Yes,34.25,62355
Female,Yes,No,Yes,United States,California,Pine Valley,-116.483363,Yes,Yes,Yes,Fiber Optic,73,No,Yes,Yes,No,Credit Card,Q3,No,3648,33,Yes,Yes,88.6,1604
Female,Yes,No,No,United States,California,Potrero,-116.593605,No,Yes,Yes,Cable,41,Yes,Yes,Yes,Yes,Bank Withdrawal,Q3,No,5988,42,No,No,60.15,905
Male,Yes,No,No,United States,California,Spring Valley,-116.994608,No,Yes,No,Fiber Optic,30,Yes,No,Yes,Yes,Credit Card,Q3,No,3515,23,Yes,No,99.95,56100
Male,Yes,No,No,United States,California,Spring Valley,-116.950963,No,Yes,No,Fiber Optic,59,No,No,Yes,No,Bank Withdrawal,Q3,No,4946,8,No,No,70.7,7863
Male,No,No,No,United States,California,Tecate,-116.636816,No,Yes,No,DSL,30,Yes,Yes,No,Yes,Mailed Check,Q3,No,4621,66,No,No,54.8,91
Female,Yes,No,No,United States,California,Carlsbad,-117.306043,No,Yes,No,Fiber Optic,73,No,Yes,Yes,Yes,Mailed Check,Q3,No,5377,53,Yes,No,100.3,35582
Female,No,No,No,United States,California,Carlsbad,-117.258203,No,No,No,Cable,4,Yes,No,Yes,No,Bank Withdrawal,Q3,No,4173,60,Yes,No,53.6,43161
Female,No,No,No,United States,California,El Cajon,-116.862648,No,Yes,No,,0,No,No,No,Yes,Credit Card,Q3,No,5811,20,No internet service,No internet service,19.35,40995
Female,Yes,No,Yes,United States,California,El Cajon,-116.969082,Yes,Yes,Yes,Fiber Optic,71,No,No,Yes,No,Bank Withdrawal,Q3,No,3513,23,No,No,85.6,55277
Male,Yes,No,No,United States,California,El Cajon,-116.873258,Yes,Yes,No,Cable,53,Yes,No,Yes,Yes,Bank Withdrawal,Q3,No,4689,72,Yes,Yes,80.8,61872
Male,No,No,No,United States,California,Escondido,-117.033814,No,Yes,No,,0,No,No,No,No,Mailed Check,Q3,No,4562,21,No internet service,No internet service,19.6,49281
